key_id, contract_id     , commercial_product_id, commercial_subproduct_id, contract_register_date, account_status_type, account_status_type_desc, blocking_type, blocking_type_desc, account_freeze_type, contract_status_date, contract_status_type, contract_status_type_desc, card_bin_number, card_bin_subtype_type, contract_end_date, participant_type, participation_order_number, card_status_type, card_status_date, last_four_pan_id, origin_flag, customer_id, personal_id  , personal_type, personal_verif_digit_type, customer_name                                                 , personal_type_desc  , off_loaded_porfolio_date, portfolio_buyer_company_id, buyer_name                        , off_loaded_portfolio_flag, written_off_date, written_off_flag, default_days_number, default_date, default_flag, restructured_flag, date_consult_risk_ctral, flag_consult_risk_ctral, product_desc               , audit_date             , default_status_pay, adelanto_nomina_flag, seizure_contract_id, court_order_id, court_order_entry_date, seizure_issuing_court_name                             , seizure_pay_date, seizure_flag, seizure_off_flag, default_end_date, written_off_end_date, customer_mail                    , seizure_off_date, seizure_off_desc                                                                                                                                                                                                  , commercial_product_desc ,customer_address ,account_id
    58, 1300019600000058,                  96.0,                   3448.0, 2024-05-27            ,                    ,                         ,              ,                   ,                    , 2024-05-28          , 1                   , CANCELADO                ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     1232829,      12555147,             1,                         0, RICARDO JESUS SEALES REYES                                    , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  , 963448                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , ricardo_reyes147@outlook.com     ,                 ,                                                                                                                                                                                                                   , CARTERA                 ,CALLE 151 A # 115-34
  1629, 1300099600001629,                  96.0,                   3191.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2014-01-29          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     6848639,    1058818703,             1,                         0, SABRINA RIVERA GARCIA                                         , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , True            ,              1080.0, 2023-05-25  , True        , False            ,                        , False                  , 963191                     , 2026-05-22 22:07:31.063, True              , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           , 2029-04-23      ,                     , sabrina.garcia703@outlook.com    ,                 ,                                                                                                                                                                                                                   , CARTERA
  1652, 1300099600001652,                  96.0,                   3191.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2014-01-22          , A                   , OTRO                     ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     6146981,    1053779500,             1,                         0, FREDERICK SOTO YARA                                           , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  , 963191                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , fyara500@live.com                ,                 ,                                                                                                                                                                                                                   , CARTERA
  1678, 1300099600001678,                  96.0,                   1307.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2014-02-18          , A                   , OTRO                     ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     7812463,    1053776839,             1,                         0, YULIANA ARBELAEZ CARDENAS                                     , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  , 961307                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , yulianac839@icloud.com           ,                 ,                                                                                                                                                                                                                   , CARTERA
  1728, 1300099600001728,                  96.0,                   5394.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2019-11-23          , A                   , OTRO                     ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     3659696,      30335286,             1,                         0, ANDREA JULIANA HOYOS GONZALEZ                                 , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  , 965394                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , andrea_gonzalez286@icloud.com    ,                 ,                                                                                                                                                                                                                   , CARTERA
  1827, 1300099600001827,                  96.0,                   7128.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2014-08-02          , A                   , OTRO                     ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     7818083,      75097144,             1,                         0, LEONARDO FABIO ARBELAEZ PATINO                                , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  , 967128                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , lpatino144@outlook.com           ,                 ,                                                                                                                                                                                                                   , CARTERA
  1843, 1300099600001843,                  96.0,                   3191.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2014-02-03          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     7667553,    1053794498,             1,                         0, FRANCIA LORENA MARULANDA CARDONA                              , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                60.0, 2026-03-25  , True        , False            ,                        , False                  , 963191                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           , 2026-07-23      ,                     , francia.cardona498@protonmail.com,                 ,                                                                                                                                                                                                                   , CARTERA
  1900, 1300099600001900,                  96.0,                   3191.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2014-02-03          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     7667553,    1053794498,             1,                         0, FRANCIA LORENA MARULANDA CARDONA                              , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  , 963191                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , francia.cardona498@protonmail.com,                 ,                                                                                                                                                                                                                   , CARTERA
  1959, 1300099600001959,                  96.0,                   5549.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2014-02-12          , A                   , OTRO                     ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     7807275,      30233885,             1,                         0, BIBIANA CARDENAS ARBELAEZ                                     , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  , 965549                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , bibianaa885@yahoo.com            ,                 ,                                                                                                                                                                                                                   , CARTERA
  1967, 1300099600001967,                  96.0,                   7128.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2014-02-04          , 9                   , PROPUESTA                ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     7818083,      75097144,             1,                         0, LEONARDO FABIO ARBELAEZ PATINO                                , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  , 967128                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , lpatino144@outlook.com           ,                 ,                                                                                                                                                                                                                   , CARTERA
  1991, 1300099600001991,                  96.0,                   5549.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2014-02-05          , A                   , OTRO                     ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     7807275,      30233885,             1,                         0, BIBIANA CARDENAS ARBELAEZ                                     , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  , 965549                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , bibianaa885@yahoo.com            ,                 ,                                                                                                                                                                                                                   , CARTERA
  2007, 1300099600002007,                  96.0,                   5549.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2014-02-07          , 9                   , PROPUESTA                ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     7807275,      30233885,             1,                         0, BIBIANA CARDENAS ARBELAEZ                                     , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  , 965549                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , bibianaa885@yahoo.com            ,                 ,                                                                                                                                                                                                                   , CARTERA
  2130, 1300099600002130,                  96.0,                   1567.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2014-02-08          , A                   , OTRO                     ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     3824035,      10253115,             1,                         0, CESAR AUGUSTO PELAEZ RAMIREZ                                  , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  , 961567                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , cesar.ramirez115@bbva.com.co     ,                 ,                                                                                                                                                                                                                   , CARTERA
  2262, 1300099600002262,                  96.0,                   3127.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2019-11-23          , A                   , OTRO                     ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     7851327,      75092209,             1,                         0, EDWIN HANEY PINZON RIVAS                                      , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  , 963127                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , erivas209@gmail.com              ,                 ,                                                                                                                                                                                                                   , CARTERA
  2288, 1300099600002288,                  96.0,                   5355.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2019-11-23          , A                   , OTRO                     ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     5542358,      30397817,             1,                         0, SANDRA VIVIANA CORREA GIRALDO                                 , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  , 965355                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , sandra.giraldo817@protonmail.com ,                 ,                                                                                                                                                                                                                   , CARTERA
  2304, 1300099600002304,                  96.0,                   5571.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2019-11-23          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     3128991,      75082771,             1,                         0, CARLOS ARTURO HUERTAS LOPEZ                                   , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , True            ,               480.0, 2025-05-25  , True        , False            ,                        , False                  , 965571                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           , 2028-01-10      ,                     , carlos.lopez771@live.com         ,                 ,                                                                                                                                                                                                                   , CARTERA
  2312, 1300099600002312,                  96.0,                   2538.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2014-02-19          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     7851843,      30373938,             1,                         0, ADRIANA MARIA ARIAS GALLEGO                                   , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , True            ,               480.0, 2025-05-25  , True        , False            ,                        , False                  , 962538                     , 2026-05-22 22:07:31.063, True              , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           , 2028-01-10      ,                     , adrianag938@protonmail.com       ,                 ,                                                                                                                                                                                                                   , CARTERA
  2320, 1300099600002320,                  96.0,                   5549.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2014-02-14          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,      203498,      10283646,             1,                         0, XAVIER ALONSO BUITRAGO BONILLA                                , Cedula Ciudadania   , 2025-05-13              ,                     1234.0, BANCA INVERSIONES COMPRA CART. SAS, True                     ,                 , False           ,                    ,             , False       , False            ,                        , False                  , 965549                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , xbonilla646@protonmail.com       ,                 ,                                                                                                                                                                                                                   , CARTERA
  2429, 1300099600002429,                  96.0,                   1564.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2014-02-24          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     7854192,      24338535,             1,                         0, KARLA JOHANNA GONZALEZ PEREZ                                  , Cedula Ciudadania   , 2026-03-30              ,                     1234.0, BANCA INVERSIONES COMPRA CART. SAS, True                     , 2026-04-30      , True            ,                    ,             , False       , False            ,                        , False                  , 961564                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 , 2036-04-30          , kperez535@hotmail.com            ,                 ,                                                                                                                                                                                                                   , CARTERA
  2460, 1300099600002460,                  96.0,                   5549.0, 0001-01-01            ,                    ,                         ,              ,                   ,                    , 2019-11-23          , A                   , OTRO                     ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,     6970907,      34000290,             1,                         0, PAULA ANDREA PEREZ                                            , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  , 965549                     , 2026-05-22 22:07:31.063, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , paula.perez290@yahoo.com         ,                 ,                                                                                                                                                                                                                   , CARTERA
350611, 1303505000761102,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,        492489.0, IR                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    12546566,        185674,             5,                         0, JUAN ANTONIO SALGADO SALGADO                                  , Pasaporte           ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  ,                            , 2026-05-22 22:13:07.533, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , jsalgado674@icloud.com           ,                 ,                                                                                                                                                                                                                   , 
391009, 1303915001100988,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,        492489.0, IR                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,     2303677,        206865,             2,                         0, JOEL DOGLIONI                                                 , Cedula Extranjeria  ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  ,                            , 2026-05-22 22:13:07.533, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , joeld865@hotmail.com             ,                 ,                                                                                                                                                                                                                   , 
627212, 1306275000921216,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,        404280.0, N1                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    12683586,        241793,             2,                         0, ANDREA FABIANA HAEDO                                          , Cedula Extranjeria  ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  ,                            , 2026-05-22 22:13:07.533, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , andrea.f.haedo793@icloud.com     ,                 ,                                                                                                                                                                                                                   , 
187512, 1301875000951231,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,        404280.0, N1                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,     1961926,        250714,             2,                         0, LUIS ANTONIO VEGA PILCO                                       , Cedula Extranjeria  ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  ,                            , 2026-05-22 22:13:07.533, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , lpilco714@live.com               ,                 ,                                                                                                                                                                                                                   , 
479038, 1304795001403809,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,        404280.0, NY                   , 2025-11-27       ,                 ,                           ,                 ,                 ,                 , TDC        ,      881979,        252876,             2,                         0, RITA DEL CARMEN DAVILA JIJON                                  , Cedula Extranjeria  ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  ,                            , 2026-05-22 22:13:07.533, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , rita_jijon876@hotmail.com        ,                 ,                                                                                                                                                                                                                   , 
158021, 1301585016102149,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,        404280.0, N1                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    14605920,        255565,             1,                         0, JAIRO ENRIQUE TORRES SOLER                                    , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  ,                            , 2026-05-22 22:13:07.533, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , jsoler565@hotmail.com            ,                 ,                                                                                                                                                                                                                   , 
 66381, 1300665000738139,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,        450407.0, HW                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    12202815,        261823,             1,                         0, HECTOR HERNAN BEJARANO BELTRAN                                , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  ,                            , 2026-05-22 22:13:07.533, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , hbeltran823@bbva.com.co          ,                 ,                                                                                                                                                                                                                   , 
323744, 1303235001774470,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,        404280.0, N1                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,     8452569,        276506,             2,                         0, EDWIN RAUL DIAZ MALDONADO                                     , Cedula Extranjeria  ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  ,                            , 2026-05-22 22:13:07.533, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , emaldonado506@live.com           ,                 ,                                                                                                                                                                                                                   , 
362158, 1303625001615824,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,        492489.0, IR                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,       14978,        281744,             1,                         0, ALVARO PENA ALFONSO                                           , Cedula Ciudadania   ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  ,                            , 2026-05-22 22:13:07.533, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , alvaro.alfonso744@live.com       ,                 ,                                                                                                                                                                                                                   , 
863669, 1308635000566972,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,        553643.0, 61                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    10398434,        289805,             2,                         0, DONGMEI CHEN                                                  , Cedula Extranjeria  ,                         ,                           ,                                   , False                    ,                 , False           ,                    ,             , False       , False            ,                        , False                  ,                            , 2026-05-22 22:13:07.533, False             , False               ,                    ,               ,                       ,                                                        ,                 , False       , False           ,                 ,                     , dongmei_chen805@yahoo.com        ,                 ,                                                                                                                                                                                                                   , 
